geneset,lib,geneset2
6038, ' GTEX-RWS6-1726-SM-47JXP_vagina_female_60-69_years ' ,6,8430
6039, ' GTEX-OHPL-2526-SM-3MJGT_vagina_female_60-69_years ' ,6,8431
6040, ' GTEX-XV7Q-1626-SM-4BRWC_vagina_female_40-49_years ' ,6,8432
6041, ' GTEX-N7MS-0526-SM-4E3JP_nerve_male_60-69_years ' ,6,8433
6042, ' GTEX-XMK1-2426-SM-4B66I_nerve_male_40-49_years ' ,6,8434
6043, ' GTEX-XOT4-0326-SM-4B66S_nerve_female_60-69_years ' ,6,8435
6044, ' GTEX-T6MN-0326-SM-32PMK_nerve_male_50-59_years ' ,6,8437
6045, ' GTEX-SIU8-0326-SM-2XCDR_nerve_male_50-59_years ' ,6,8438
6046, ' GTEX-WZTO-1026-SM-3NM9P_nerve_male_40-49_years ' ,6,8439
6047, ' GTEX-QEG4-1126-SM-2S1P7_nerve_male_30-39_years ' ,6,8440
6048, ' GTEX-WRHU-0626-SM-3MJFI_nerve_female_50-59_years ' ,6,8441
6049, ' GTEX-WYVS-2426-SM-3NMA9_nerve_female_40-49_years ' ,6,8442
6050, ' GTEX-S33H-2326-SM-2XCB3_nerve_male_30-39_years ' ,6,8443
6051, ' GTEX-R55E-0426-SM-2TC65_nerve_male_20-29_years ' ,6,8444
6052, ' GTEX-QXCU-0126-SM-2TC5Q_nerve_male_50-59_years ' ,6,8445
6053, ' GTEX-RNOR-0326-SM-2TF51_nerve_female_50-59_years ' ,6,8446
6054, ' GTEX-XOTO-0326-SM-4B66K_nerve_male_50-59_years ' ,6,8447
6055, ' GTEX-X4EO-0126-SM-3P5YN_nerve_female_60-69_years ' ,6,8448
6056, ' GTEX-UPJH-0626-SM-4IHJN_nerve_male_50-59_years ' ,6,8449
6057, ' GTEX-U3ZH-1626-SM-3DB74_nerve_male_30-39_years ' ,6,8452
6058, ' GTEX-PVOW-0626-SM-2XCF6_nerve_male_40-49_years ' ,6,8453
6059, ' GTEX-SSA3-0526-SM-32QPL_nerve_male_60-69_years ' ,6,8457
6060, ' GTEX-OIZI-0426-SM-2XCEF_nerve_male_40-49_years ' ,6,8458
6061, ' GTEX-P44H-0526-SM-2XCF1_nerve_male_40-49_years ' ,6,8459
6062, ' GTEX-X585-0426-SM-4E3JZ_nerve_male_50-59_years ' ,6,8461
6063, ' GTEX-VJYA-1726-SM-3NMDQ_nerve_male_60-69_years ' ,6,8462
6064, ' GTEX-VUSG-2726-SM-4KKZJ_nerve_male_50-59_years ' ,6,8463
6065, ' GTEX-OHPN-2926-SM-3LK65_nerve_female_60-69_years ' ,6,8464
6066, ' GTEX-WYBS-0326-SM-3NM8S_nerve_female_60-69_years ' ,6,8465
6067, ' GTEX-WY7C-2626-SM-3NB2P_nerve_male_50-59_years ' ,6,8466
6068, ' GTEX-S341-1926-SM-3K2BA_nerve_female_40-49_years ' ,6,8467
6069, ' GTEX-WOFM-1626-SM-3MJFX_nerve_male_20-29_years ' ,6,8469
6070, ' GTEX-NFK9-0426-SM-2YUNK_nerve_male_40-49_years ' ,6,8470
6071, ' GTEX-XPT6-2126-SM-4B66P_nerve_male_20-29_years ' ,6,8472
6072, ' GTEX-QCQG-2026-SM-2S1PH_nerve_female_50-59_years ' ,6,8473
6073, ' GTEX-WH7G-2626-SM-3NMBE_nerve_male_40-49_years ' ,6,8474
6074, ' GTEX-WHSB-2026-SM-3LK6H_nerve_male_50-59_years ' ,6,8475
6075, ' GTEX-XGQ4-2526-SM-4AT57_nerve_male_50-59_years ' ,6,8476
6076, ' GTEX-TKQ1-1326-SM-4DXU7_nerve_male_30-39_years ' ,6,8477
6077, ' GTEX-SUCS-1726-SM-32PM8_nerve_male_70-79_years ' ,6,8478
6078, ' GTEX-OHPK-1726-SM-48TC4_nerve_female_50-59_years ' ,6,8479
6079, ' GTEX-XUJ4-2726-SM-4BOQ1_nerve_female_60-69_years ' ,6,8480
6080, ' GTEX-SNMC-1626-SM-4DM52_nerve_male_20-29_years ' ,6,8481
6081, ' GTEX-RWS6-2426-SM-2XCB9_nerve_female_60-69_years ' ,6,8482
6082, ' GTEX-QEL4-0426-SM-3GACZ_nerve_male_50-59_years ' ,6,8484
6083, ' GTEX-T6MO-2026-SM-33HB4_nerve_female_40-49_years ' ,6,8485
6084, ' GTEX-TMMY-0526-SM-33HBC_nerve_female_40-49_years ' ,6,8486
6085, ' GTEX-WYJK-0326-SM-3NMA8_nerve_male_50-59_years ' ,6,8488
6086, ' GTEX-S3XE-1926-SM-3K2B3_nerve_male_50-59_years ' ,6,8489
6087, ' GTEX-S95S-1526-SM-2XCDH_nerve_male_60-69_years ' ,6,8490
6088, ' GTEX-R55C-1926-SM-2TF4K_nerve_male_40-49_years ' ,6,8491
6089, ' GTEX-OXRK-0426-SM-3NB2E_nerve_female_50-59_years ' ,6,8492
6090, ' GTEX-V955-2526-SM-4JBJG_nerve_male_60-69_years ' ,6,8493
6091, ' GTEX-XQ8I-0726-SM-4BOPU_nerve_male_50-59_years ' ,6,8494
6092, ' GTEX-X3Y1-2426-SM-3P5Z7_nerve_male_40-49_years ' ,6,8495
6093, ' GTEX-XPVG-2826-SM-4B66J_nerve_male_50-59_years ' ,6,8496
6094, ' GTEX-XUW1-0626-SM-4BOP4_nerve_female_50-59_years ' ,6,8497
6095, ' GTEX-XBED-2526-SM-47JYD_nerve_male_60-69_years ' ,6,8498
6096, ' GTEX-XAJ8-1126-SM-47JYA_nerve_male_40-49_years ' ,6,8499
6097, ' GTEX-NPJ7-1726-SM-2YUNA_nerve_female_60-69_years ' ,6,8500
6098, ' GTEX-O5YV-1826-SM-2YUNI_nerve_female_60-69_years ' ,6,8501
6099, ' GTEX-SNOS-1626-SM-3NMA4_nerve_male_40-49_years ' ,6,8502
6100, ' GTEX-S4Z8-1926-SM-3K2AR_nerve_male_60-69_years ' ,6,8503
6101, ' GTEX-PLZ5-1626-SM-3NB21_nerve_male_50-59_years ' ,6,8506
6102, ' GTEX-QLQ7-1826-SM-2S1R5_nerve_male_60-69_years ' ,6,8507
6103, ' GTEX-QLQW-1426-SM-2S1QU_nerve_male_30-39_years ' ,6,8508
6104, ' GTEX-XMD1-0526-SM-4AT4Z_nerve_male_60-69_years ' ,6,8511
6105, ' GTEX-POYW-0426-SM-2XCEV_nerve_male_60-69_years ' ,6,8513
6106, ' GTEX-U8T8-0426-SM-3DB8X_nerve_male_60-69_years ' ,6,8515
6107, ' GTEX-X5EB-2526-SM-4E3HY_nerve_male_40-49_years ' ,6,8516
6108, ' GTEX-S7SF-2126-SM-3K2B2_nerve_female_20-29_years ' ,6,8519
6109, ' GTEX-WL46-0426-SM-3TW8J_nerve_male_50-59_years ' ,6,8521
6110, ' GTEX-T2IS-1126-SM-4DM6Z_nerve_female_20-29_years ' ,6,8522
6111, ' GTEX-POMQ-2026-SM-2S1OD_nerve_female_20-29_years ' ,6,8523
6112, ' GTEX-WHWD-2326-SM-3LK6Q_nerve_male_50-59_years ' ,6,8524
6113, ' GTEX-P4PQ-1726-SM-3NB15_nerve_male_60-69_years ' ,6,8525
6114, ' GTEX-P4QS-1726-SM-3NB1V_nerve_male_60-69_years ' ,6,8527
6115, ' GTEX-WFG7-2426-SM-3GIL2_nerve_male_20-29_years ' ,6,8528
6116, ' GTEX-R55G-2126-SM-2TC67_nerve_female_40-49_years ' ,6,8529
6117, ' GTEX-PWCY-2126-SM-48TEC_nerve_female_20-29_years ' ,6,8530
6118, ' GTEX-O5YT-1726-SM-3NMD7_nerve_male_20-29_years ' ,6,8533
6119, ' GTEX-QDVN-2226-SM-2S1PM_nerve_male_50-59_years ' ,6,8534
6120, ' GTEX-PSDG-0626-SM-2S1OE_nerve_male_50-59_years ' ,6,8535
6121, ' GTEX-Q2AH-1926-SM-2S1PN_nerve_male_40-49_years ' ,6,8537
6122, ' GTEX-X4EP-0726-SM-3P5YJ_nerve_female_60-69_years ' ,6,8538
6123, ' GTEX-XXEK-2526-SM-4BRUR_nerve_male_50-59_years ' ,6,8539
6124, ' GTEX-XYKS-2526-SM-4BOPX_nerve_female_60-69_years ' ,6,8540
6125, ' GTEX-Q2AG-0626-SM-2S1PV_nerve_female_40-49_years ' ,6,8541
6126, ' GTEX-RUSQ-1826-SM-2TF6E_nerve_male_50-59_years ' ,6,8542
6127, ' GTEX-OXRN-1426-SM-3LK5U_nerve_male_50-59_years ' ,6,8544
6128, ' GTEX-T2YK-0326-SM-4DM7D_nerve_male_50-59_years ' ,6,8545
6129, ' GTEX-NPJ8-1726-SM-2YUNB_nerve_male_40-49_years ' ,6,8546
6130, ' GTEX-NPJ8-2426-SM-3MJHL_prostate_male_40-49_years ' ,6,8548
6131, ' GTEX-S3XE-0126-SM-4AD4R_adrenal ' ,6,8553
6132, ' GTEX-S4Z8-0126-SM-4GICC_adrenal ' ,6,8559
6133, ' GTEX-P4QT-1326-SM-3NMD3_adrenal ' ,6,8561
6134, ' GTEX-XMK1-0226-SM-4B65D_adrenal ' ,6,8562
6135, ' GTEX-U3ZM-0226-SM-4DXTA_adrenal ' ,6,8565
6136, ' GTEX-U3ZN-0826-SM-4DXSZ_adrenal ' ,6,8566
6137, ' GTEX-V955-0126-SM-4JBH5_adrenal ' ,6,8568
6138, ' GTEX-T6MO-0126-SM-4DM6X_adrenal ' ,6,8570
6139, ' GTEX-TMMY-0126-SM-4DXTP_adrenal ' ,6,8571
6140, ' GTEX-PWOO-0326-SM-48TDB_adrenal ' ,6,8578
6141, ' GTEX-VJYA-0526-SM-4KL1R_adrenal ' ,6,8580
6142, ' GTEX-S4Q7-0226-SM-4AD5O_adrenal ' ,6,8582
6143, ' GTEX-R55G-0126-SM-48FDS_adrenal ' ,6,8584
6144, ' GTEX-PLZ5-0326-SM-3P614_adrenal ' ,6,8588
6145, ' GTEX-R53T-0226-SM-48FEH_adrenal ' ,6,8590
6146, ' GTEX-VUSG-1526-SM-4KKZH_adrenal ' ,6,8595
6147, ' GTEX-O5YV-1126-SM-3LK73_adrenal ' ,6,8599
6148, ' GTEX-N7MS-0326-SM-4E3K2_adipose ' ,6,8601
6149, ' GTEX-WVLH-0226-SM-3MJG6_adipose ' ,6,8602
6150, ' GTEX-WL46-0326-SM-3LK6Y_adipose ' ,6,8603
6151, ' GTEX-XOT4-0226-SM-4B66Z_adipose ' ,6,8604
6152, ' GTEX-T6MN-0226-SM-32PMD_adipose ' ,6,8605
6153, ' GTEX-SJXC-0226-SM-2XCDU_adipose ' ,6,8607
6154, ' GTEX-SIU8-0226-SM-2XCDS_adipose ' ,6,8608
6155, ' GTEX-W5X1-2626-SM-4LMI8_adipose ' ,6,8609
6156, ' GTEX-OXRP-0226-SM-3NB14_adipose ' ,6,8610
6157, ' GTEX-RU72-1026-SM-46MUG_adipose ' ,6,8612
6158, ' GTEX-XLM4-0226-SM-4AT4N_adipose ' ,6,8613
6159, ' GTEX-QV44-1825-SM-447CF_adipose ' ,6,8614
6160, ' GTEX-P78B-0226-SM-3NB1Z_adipose ' ,6,8615
6161, ' GTEX-XMK1-2226-SM-4B673_adipose ' ,6,8616
6162, ' GTEX-VUSG-2426-SM-4KKZG_adipose ' ,6,8617
6163, ' GTEX-PX3G-0226-SM-3NB2C_adipose ' ,6,8618
6164, ' GTEX-TML8-2026-SM-32QOP_adipose ' ,6,8619
6165, ' GTEX-XMK1-0926-SM-4B66X_adipose ' ,6,8623
6166, ' GTEX-XQ3S-1326-SM-4BOPQ_breast_male_20-29_years ' ,6,8624
6167, ' GTEX-R53T-1526-SM-48FEK_breast_female_50-59_years ' ,6,8625
6168, ' GTEX-S33H-0326-SM-4AD6N_breast_male_30-39_years ' ,6,8626
6169, ' GTEX-XUYS-0226-SM-47JX1_adipose ' ,6,8627
6170, ' GTEX-U3ZN-2626-SM-3DB7T_adipose ' ,6,8631
6171, ' GTEX-OHPK-0226-SM-3MJH6_adipose ' ,6,8637
6172, ' GTEX-QLQ7-1526-SM-2S1QA_adipose ' ,6,8638
6173, ' GTEX-XBED-2326-SM-47JYR_adipose ' ,6,8639
6174, ' GTEX-R55C-1626-SM-48FEG_adipose ' ,6,8640
6175, ' GTEX-XPVG-2726-SM-4B66W_adipose ' ,6,8641
6176, ' GTEX-Q2AH-1726-SM-3NB2B_adipose ' ,6,8643
6177, ' GTEX-TKQ1-1126-SM-4GIAZ_adipose ' ,6,8644
6178, ' GTEX-SNOS-1426-SM-32PLY_adipose ' ,6,8654
6179, ' GTEX-SUCS-1826-SM-32PM1_adipose ' ,6,8655
6180, ' GTEX-U4B1-1726-SM-3DB9F_adipose ' ,6,8656
6181, ' GTEX-XUJ4-2526-SM-4BOO4_adipose ' ,6,8658
6182, ' GTEX-S4UY-0226-SM-3K2AP_adipose ' ,6,8659
6183, ' GTEX-R55D-0826-SM-48FEA_breast_male_50-59_years ' ,6,8661
6184, ' GTEX-XGQ4-0926-SM-4AT4U_breast_male_50-59_years ' ,6,8662
6185, ' GTEX-XGQ4-2226-SM-4AT4Y_adipose ' ,6,8663
6186, ' GTEX-WH7G-2226-SM-3NMBN_adipose ' ,6,8664
6187, ' GTEX-S4Q7-1126-SM-4AD6R_breast_male_20-29_years ' ,6,8670
6188, ' GTEX-S32W-2026-SM-4AD6E_breast_female_50-59_years ' ,6,8671
6189, ' GTEX-XV7Q-2326-SM-4BRVZ_breast_female_40-49_years ' ,6,8672
6190, ' GTEX-XAJ8-0226-SM-4GIB2_adipose ' ,6,8676
6191, ' GTEX-OXRL-0226-SM-3NB18_adipose ' ,6,8678
6192, ' GTEX-Q2AI-1426-SM-2S1P5_adipose ' ,6,8679
6193, ' GTEX-QCQG-1826-SM-2S1P2_adipose ' ,6,8680
6194, ' GTEX-RUSQ-2026-SM-4GIAK_breast_male_50-59_years ' ,6,8687
6195, ' GTEX-OXRK-0326-SM-3NB3R_adipose ' ,6,8695
6196, ' GTEX-PLZ5-1826-SM-3NB22_adipose ' ,6,8696
6197, ' GTEX-P4QS-0226-SM-3NB1U_adipose ' ,6,8697
6198, ' GTEX-X4LF-1726-SM-3NMBZ_adipose ' ,6,8698
6199, ' GTEX-OHPM-0226-SM-3LK61_adipose ' ,6,8699
6200, ' GTEX-P4QT-0226-SM-3LK68_adipose ' ,6,8700
6201, ' GTEX-XQ8I-0526-SM-4BOPS_adipose ' ,6,8701
6202, ' GTEX-UJHI-1626-SM-3DB9A_adipose ' ,6,8702
6203, ' GTEX-WFON-2226-SM-3TW8W_adipose ' ,6,8703
6204, ' GTEX-XAJ8-0926-SM-47JXZ_adipose ' ,6,8704
6205, ' GTEX-T8EM-1126-SM-3DB7D_adipose ' ,6,8705
6206, ' GTEX-X261-0226-SM-3NMD2_adipose ' ,6,8708
6207, ' GTEX-PSDG-0326-SM-48TCP_adipose ' ,6,8709
6208, ' GTEX-OIZH-0226-SM-2YUMH_adipose ' ,6,8710
6209, ' GTEX-NFK9-0326-SM-3MJGV_adipose ' ,6,8711
6210, ' GTEX-OOBJ-0226-SM-2YUMM_adipose ' ,6,8712
6211, ' GTEX-S4Z8-1726-SM-3K2AX_adipose ' ,6,8713
6212, ' GTEX-OXRN-0226-SM-2I5EJ_adipose ' ,6,8714
6213, ' GTEX-X88G-0226-SM-4GIE4_adipose ' ,6,8715
6214, ' GTEX-Q734-1826-SM-2I3EL_adipose ' ,6,8716
6215, ' GTEX-XV7Q-2626-SM-4BRVA_adipose ' ,6,8717
6216, ' GTEX-S4Q7-1626-SM-3K2AE_adipose ' ,6,8718
6217, ' GTEX-OHPN-0226-SM-48TBV_adipose ' ,6,8724
6218, ' GTEX-WHWD-0826-SM-3LK6R_adipose ' ,6,8725
6219, ' GTEX-XV7Q-1726-SM-4BRUU_adipose ' ,6,8726
6220, ' GTEX-XXEK-1426-SM-4BRW1_adipose ' ,6,8729
6221, ' GTEX-WYJK-1426-SM-3NM8V_adipose ' ,6,8732
6222, ' GTEX-WFON-1226-SM-3TW8F_adipose ' ,6,8735
6223, ' GTEX-WHPG-0626-SM-3NMBD_adipose ' ,6,8736
6224, ' GTEX-XGQ4-1026-SM-4AT4L_adipose ' ,6,8737
6225, ' GTEX-X3Y1-0926-SM-3P5YT_adipose ' ,6,8738
6226, ' GTEX-WY7C-0926-SM-3NB34_adipose ' ,6,8739
6227, ' GTEX-WXYG-0926-SM-3NB2O_adipose ' ,6,8740
6228, ' GTEX-XYKS-1826-SM-4E3JV_adipose ' ,6,8741
6229, ' GTEX-S7SE-0826-SM-4AT4D_breast_male_50-59_years ' ,6,8742
6230, ' GTEX-WK11-2426-SM-3NMAA_adipose ' ,6,8743
6231, ' GTEX-QVJO-1826-SM-447C9_breast_female_60-69_years ' ,6,8745
6232, ' GTEX-XQ8I-1426-SM-4BOPW_adipose ' ,6,8746
6233, ' GTEX-XXEK-2426-SM-4BRUS_adipose ' ,6,8754
6234, ' GTEX-X5EB-2426-SM-4E3HX_adipose ' ,6,8757
6235, ' GTEX-SN8G-0226-SM-4DM6B_adipose ' ,6,8758
6236, ' GTEX-X638-0226-SM-47JZ9_adipose ' ,6,8762
6237, ' GTEX-XOTO-0226-SM-4B66H_adipose ' ,6,8763
6238, ' GTEX-WOFL-0826-SM-3MJG1_breast_male_60-69_years ' ,6,8775
6239, ' GTEX-X261-0626-SM-3NMD9_breast_male_50-59_years ' ,6,8776
6240, ' GTEX-WI4N-1426-SM-3LK7H_breast_female_40-49_years ' ,6,8777
6241, ' GTEX-X4EP-2926-SM-3P5YQ_breast_female_60-69_years ' ,6,8778
6242, ' GTEX-NPJ8-0226-SM-48TBN_adipose ' ,6,8781
6243, ' GTEX-XYKS-2726-SM-4E3IC_adipose ' ,6,8782
6244, ' GTEX-XLM4-1026-SM-4AT51_adipose ' ,6,8784
6245, ' GTEX-OHPL-1826-SM-2YUN8_blood ' ,6,8787
6246, ' GTEX-SE5C-0926-SM-4BRUF_fallopian ' ,6,8789
6247, ' GTEX-U3ZH-0526-SM-3DB75_lung_male_30-39_years ' ,6,8807
6248, ' GTEX-X261-1026-SM-3NMDL_lung_male_50-59_years ' ,6,8812
6249, ' GTEX-X585-1026-SM-46MW6_lung_male_50-59_years ' ,6,8813
6250, ' GTEX-WK11-0526-SM-3NB3O_lung_male_50-59_years ' ,6,8815
6251, ' GTEX-OOBJ-0526-SM-48TDK_lung_male_60-69_years ' ,6,8816
6252, ' GTEX-UPIC-0826-SM-3GADQ_lung_female_20-29_years ' ,6,8817
6253, ' GTEX-QMRM-0826-SM-3NB33_lung_male_50-59_years ' ,6,8818
6254, ' GTEX-OIZG-0526-SM-2HMLF_lung_male_50-59_years ' ,6,8819
6255, ' GTEX-WYBS-1126-SM-3NMAM_lung_female_60-69_years ' ,6,8821
6256, ' GTEX-PLZ4-0726-SM-2TC6Q_lung_female_50-59_years ' ,6,8822
6257, ' GTEX-X4EP-0526-SM-3P5YW_lung_female_60-69_years ' ,6,8823
6258, ' GTEX-X4EO-0926-SM-3P5Z2_lung_female_60-69_years ' ,6,8824
6259, ' GTEX-X4XY-1026-SM-46MVX_lung_male_60-69_years ' ,6,8825
6260, ' GTEX-Q734-0626-SM-2I3EF_lung_female_40-49_years ' ,6,8826
6261, ' GTEX-V1D1-0826-SM-3P5ZA_lung_male_50-59_years ' ,6,8827
6262, ' GTEX-X3Y1-0626-SM-3P5YS_lung_male_40-49_years ' ,6,8828
6263, ' GTEX-S7SE-0926-SM-2XCD6_lung_male_50-59_years ' ,6,8829
6264, ' GTEX-X5EB-0426-SM-46MVY_lung_male_40-49_years ' ,6,8833
6265, ' GTEX-S341-0326-SM-2XCAU_lung_female_40-49_years ' ,6,8834
6266, ' GTEX-XBEW-0226-SM-4AT6A_lung_male_40-49_years ' ,6,8835
6267, ' GTEX-XYKS-0526-SM-4BRW2_lung_female_60-69_years ' ,6,8837
6268, ' GTEX-OHPK-0526-SM-2HMJB_lung_female_50-59_years ' ,6,8842
6269, ' GTEX-OHPL-0526-SM-3NM8U_lung_female_60-69_years ' ,6,8843
6270, ' GTEX-U3ZM-0426-SM-3DB73_lung_male_40-49_years ' ,6,8844
6271, ' GTEX-WFJO-0326-SM-3GIL3_lung_male_30-39_years ' ,6,8845
6272, ' GTEX-XUJ4-1426-SM-4BONT_lung_female_60-69_years ' ,6,8847
6273, ' GTEX-OIZI-1026-SM-3NB1K_lung_male_40-49_years ' ,6,8848
6274, ' GTEX-WOFM-0126-SM-3MJFE_lung_male_20-29_years ' ,6,8849
6275, ' GTEX-X4LF-0526-SM-3NMB6_lung_male_50-59_years ' ,6,8850
6276, ' GTEX-SUCS-0626-SM-32PM5_lung_male_70-79_years ' ,6,8851
6277, ' GTEX-XPVG-1026-SM-4B64Y_lung_male_50-59_years ' ,6,8853
6278, ' GTEX-OXRL-0526-SM-2I3EZ_lung_male_50-59_years ' ,6,8854
6279, ' GTEX-P4QT-0526-SM-2I3EX_lung_female_50-59_years ' ,6,8855
6280, ' GTEX-P4PQ-0526-SM-2HMKR_lung_male_60-69_years ' ,6,8856
6281, ' GTEX-QCQG-0326-SM-2I3ES_lung_female_50-59_years ' ,6,8858
6282, ' GTEX-RM2N-0426-SM-2TF4T_lung_male_50-59_years ' ,6,8859
6283, ' GTEX-UJMC-0726-SM-3GADX_lung_male_50-59_years ' ,6,8860
6284, ' GTEX-PLZ5-0726-SM-2I5F9_lung_male_50-59_years ' ,6,8863
6285, ' GTEX-PLZ6-0426-SM-2I5FG_lung_male_30-39_years ' ,6,8864
6286, ' GTEX-TML8-0326-SM-4GICN_lung_female_40-49_years ' ,6,8865
6287, ' GTEX-P78B-0926-SM-2I5FA_lung_female_40-49_years ' ,6,8866
6288, ' GTEX-PW2O-0526-SM-2I3DX_lung_male_20-29_years ' ,6,8867
6289, ' GTEX-OIZH-0526-SM-2HMKV_lung_male_50-59_years ' ,6,8868
6290, ' GTEX-WY7C-0426-SM-3NB3C_lung_male_50-59_years ' ,6,8870
6291, ' GTEX-Q2AH-0426-SM-2I3EP_lung_male_40-49_years ' ,6,8871
6292, ' GTEX-R55G-0826-SM-2TC5U_lung_female_40-49_years ' ,6,8872
6293, ' GTEX-OOBK-0526-SM-2HMJJ_lung_male_40-49_years ' ,6,8873
6294, ' GTEX-QDVJ-0926-SM-2I5FU_lung_male_50-59_years ' ,6,8874
6295, ' GTEX-RU1J-0126-SM-2TF6Y_lung_female_20-29_years ' ,6,8875
6296, ' GTEX-SNOS-0426-SM-32PMH_lung_male_40-49_years ' ,6,8876
6297, ' GTEX-WFON-0426-SM-3GIL4_lung_male_40-49_years ' ,6,8878
6298, ' GTEX-TMMY-0926-SM-33HBG_lung_female_40-49_years ' ,6,8882
6299, ' GTEX-WYJK-0826-SM-3NM8Y_lung_male_50-59_years ' ,6,8883
6300, ' GTEX-XGQ4-0826-SM-4AT4T_lung_male_50-59_years ' ,6,8885
6301, ' GTEX-OXRK-0926-SM-2HMKP_lung_female_50-59_years ' ,6,8886
6302, ' GTEX-P4QS-0526-SM-2I3ET_lung_male_60-69_years ' ,6,8894
6303, ' GTEX-Q2AI-0526-SM-2I3EJ_lung_male_40-49_years ' ,6,8895
6304, ' GTEX-S4Q7-0426-SM-3K2BJ_lung_male_20-29_years ' ,6,8896
6305, ' GTEX-XV7Q-0426-SM-4BRVN_lung_female_40-49_years ' ,6,8897
6306, ' GTEX-S32W-0326-SM-2XCBI_lung_female_50-59_years ' ,6,8900
6307, ' GTEX-WHPG-1426-SM-3NMBB_lung_male_50-59_years ' ,6,8904
6308, ' GTEX-POMQ-0526-SM-3GADD_lung_female_20-29_years ' ,6,8905
6309, ' GTEX-S33H-0626-SM-2XCBJ_lung_male_30-39_years ' ,6,8907
6310, ' GTEX-U3ZN-0626-SM-3DB7U_lung_female_30-39_years ' ,6,8909
6311, ' GTEX-WYVS-0526-SM-3NM9W_lung_female_40-49_years ' ,6,8910
6312, ' GTEX-SIU7-0526-SM-3NM8I_lung_male_50-59_years ' ,6,8912
6313, ' GTEX-PX3G-0526-SM-2I3EM_lung_female_20-29_years ' ,6,8913
6314, ' GTEX-O5YV-0526-SM-2I5GE_lung_female_60-69_years ' ,6,8921
6315, ' GTEX-OXRP-0526-SM-2I3EW_lung_female_60-69_years ' ,6,8922
6316, ' GTEX-P4PP-3026-SM-3P61O_blood ' ,6,8923
6317, ' GTEX-OHPN-2826-SM-3LK67_blood ' ,6,8924
6318, ' GTEX-Q734-2226-SM-3GAD9_blood ' ,6,8925
6319, ' GTEX-WRHU-0726-SM-3MJFL_blood ' ,6,8926
6320, ' GTEX-R55E-0326-SM-48FD2_blood ' ,6,8927
6321, ' GTEX-WHPG-2326-SM-3NMBP_blood ' ,6,8955
6322, ' GTEX-WFON-2526-SM-3LK7P_blood ' ,6,8961
6323, ' GTEX-S4P3-1826-SM-3K2AL_blood ' ,6,9041
6324, ' GTEX-U3ZN-2526-SM-3DB7V_blood ' ,6,9042
6325, ' GTEX-SSA3-0426-SM-32QPI_blood ' ,6,9045
6326, ' GTEX-S4Q7-1326-SM-4AD74_blood ' ,6,9048
6327, ' GTEX-WCDI-0426-SM-4GIAL_blood ' ,6,9052
6328, ' GTEX-UPK5-0126-SM-3GADM_blood ' ,6,9059
6329, ' GTEX-U3ZN-0426-SM-4DXSH_blood ' ,6,9060
6330, ' GTEX-OOBJ-3026-SM-3NB1D_blood ' ,6,9061
6331, ' GTEX-UJHI-0326-SM-4IHJE_blood ' ,6,9062
6332, ' GTEX-WFG7-0626-SM-4LMK6_blood ' ,6,9063
6333, ' GTEX-S32W-0526-SM-4AD6F_blood ' ,6,9065
6334, ' GTEX-SNMC-0226-SM-4DM6F_blood ' ,6,9066
6335, ' GTEX-U4B1-0226-SM-4DXU8_blood ' ,6,9068
6336, ' GTEX-XPT6-0426-SM-4B672_blood ' ,6,9070
6337, ' GTEX-O5YT-0426-SM-3MJHD_blood ' ,6,9074
6338, ' GTEX-XPT6-0326-SM-4B66V_blood ' ,6,9075
6339, ' GTEX-WFG7-0926-SM-4LMK7_blood ' ,6,9076
6340, ' GTEX-O5YW-0426-SM-3MJHJ_blood ' ,6,9084
6341, ' GTEX-UJMC-0626-SM-4IHJQ_blood ' ,6,9085
6342, ' GTEX-U3ZN-0526-SM-4DXTH_blood ' ,6,9086
6343, ' GTEX-PX3G-0426-SM-48U1C_blood ' ,6,9088
6344, ' GTEX-OIZG-0426-SM-3LK5W_blood ' ,6,9092
6345, ' GTEX-UPK5-1526-SM-4JBJA_blood ' ,6,9095
6346, ' GTEX-WFON-0526-SM-4LVLY_blood ' ,6,9097
6347, ' GTEX-SNOS-0326-SM-4DM6C_blood ' ,6,9103
6348, ' GTEX-S4P3-0326-SM-4AD6P_blood ' ,6,9106
6349, ' GTEX-PLZ6-0326-SM-3P61J_blood ' ,6,9107
6350, ' GTEX-OOBJ-0426-SM-3NB1S_blood ' ,6,9109
6351, ' GTEX-P4QS-0426-SM-3NMCQ_blood ' ,6,9128
6352, ' GTEX-S95S-0226-SM-4B656_blood ' ,6,9130
6353, ' GTEX-PLZ5-0426-SM-3P612_blood ' ,6,9133
6354, ' GTEX-R55G-0626-SM-48FDB_blood ' ,6,9135
6355, ' GTEX-XUW1-1126-SM-4BONZ_blood ' ,6,9136
6356, ' GTEX-OOBK-0425-SM-3LK5O_blood ' ,6,9137
6357, ' GTEX-OXRL-0426-SM-3NM97_blood ' ,6,9138
6358, ' GTEX-WRHU-1126-SM-4E3I1_blood ' ,6,9142
6359, ' GTEX-S33H-0726-SM-4AD6M_blood ' ,6,9143
6360, ' GTEX-WRHU-1326-SM-4E3K7_blood ' ,6,9144
6361, ' GTEX-R53T-0726-SM-48FCS_blood ' ,6,9145
6362, ' GTEX-R53T-0826-SM-48FCP_blood ' ,6,9146
6363, ' GTEX-XYKS-0426-SM-4BRW4_blood ' ,6,9148
