geneset,lib,geneset2
11495, ' Inflammasome_complex ' ,7,18022
11496, ' Inhibitory_synapse ' ,7,18023
11497, ' Ino80_complex ' ,7,18024
11498, ' Integral_component_of_lumenal_side_of_endoplasmic_reticulum_membrane ' ,7,18027
11499, ' Integral_component_of_mitochondrial_outer_membrane ' ,7,18031
11500, ' Integral_component_of_nuclear_inner_membrane ' ,7,18032
11501, ' Integral_component_of_peroxisomal_membrane ' ,7,18034
11502, ' Integral_component_of_synaptic_vesicle_membrane ' ,7,18036
11503, ' Integrator_complex ' ,7,18037
11504, ' Intercalated_disc ' ,7,18039
11505, ' Intercellular_canaliculus ' ,7,18041
11506, ' Interstitial_matrix ' ,7,18043
11507, ' Intraciliary_transport_particle_A ' ,7,18047
11508, ' Intraciliary_transport_particle_B ' ,7,18048
11509, ' Intrinsic_component_of_mitochondrial_outer_membrane ' ,7,18055
11510, ' Intrinsic_component_of_nuclear_inner_membrane ' ,7,18056
11511, ' Intrinsic_component_of_peroxisomal_membrane ' ,7,18058
11512, ' Intrinsic_component_of_synaptic_vesicle_membrane ' ,7,18060
11513, ' Invadopodium ' ,7,18062
11514, ' Invadopodium_membrane ' ,7,18063
11515, ' Junctional_membrane_complex ' ,7,18066
11516, ' Junctional_sarcoplasmic_reticulum_membrane ' ,7,18067
11517, ' Juxtaparanode_region_of_axon ' ,7,18068
11518, ' Kinocilium ' ,7,18072
11519, ' LINC_complex ' ,7,18073
11520, ' Lamellar_body ' ,7,18074
11521, ' Laminin_complex ' ,7,18077
11522, ' Late_endosome_lumen ' ,7,18080
11523, ' Lateral_element ' ,7,18082
11524, ' Lewy_body ' ,7,18085
11525, ' Lipoprotein_particle ' ,7,18087
11526, ' Lumenal_side_of_endoplasmic_reticulum_membrane ' ,7,18088
11527, ' M_band ' ,7,18094
11528, ' MCM_complex ' ,7,18095
11529, ' MHC_class_I_protein_complex ' ,7,18096
11530, ' MHC_class_II_protein_complex ' ,7,18097
11531, ' MHC_protein_complex ' ,7,18098
11532, ' MICOS_complex ' ,7,18099
11533, ' MIS12/MIND_type_complex ' ,7,18100
11534, ' MKS_complex ' ,7,18101
11535, ' MLL3/4_complex ' ,7,18104
11536, ' 3-Methylcrotonyl-CoA_carboxylase_deficiency ' ,8,18106
11537, ' 46_XY_gonadal_dysgenesis ' ,8,18109
11538, ' ADULT_syndrome ' ,8,18110
11539, ' AGAT_deficiency ' ,8,18111
11540, ' ARC_syndrome ' ,8,18112
11541, ' Aarskog-Scott_syndrome ' ,8,18113
11542, ' Abdominal_aortic_aneurysm ' ,8,18114
11543, ' Ablepharon_macrostomia_syndrome ' ,8,18115
11544, ' Acanthosis_nigricans ' ,8,18116
11545, ' Aceruloplasminemia ' ,8,18117
11546, ' Achalasia ' ,8,18118
11547, ' Achondroplasia ' ,8,18119
11548, ' Acoustic_neuroma ' ,8,18122
11549, ' Acrocallosal_syndrome ' ,8,18125
11550, ' Acrocephalosyndactylia ' ,8,18126
11551, ' Acrodermatitis_enteropathica ' ,8,18127
11552, ' Acrodysostosis ' ,8,18128
11553, ' Acrofacial_dysostosis ' ,8,18129
11554, ' Acromesomelic_dysplasia ' ,8,18131
11555, ' Actinic_keratosis ' ,8,18132
11556, ' Acute_chest_syndrome ' ,8,18133
11557, ' Acute_disseminated_encephalomyelitis ' ,8,18135
11558, ' Acute_intermittent_porphyria ' ,8,18136
11559, ' Acute_monocytic_leukemia ' ,8,18138
11560, ' Acute_myeloid_leukemia ' ,8,18139
11561, ' Acute_pancreatitis ' ,8,18140
11562, ' Acute_poststreptococcal_glomerulonephritis ' ,8,18141
11563, ' Acute_promyelocytic_leukemia ' ,8,18142
11564, ' Acute_stress_disorder ' ,8,18143
11565, ' Adenocarcinoma ' ,8,18148
11566, ' Adenocarcinoma_in_situ ' ,8,18149
11567, ' Adenoma ' ,8,18150
11568, ' Adenomatoid_tumor ' ,8,18151
11569, ' Adjustment_disorder ' ,8,18152
11570, ' Adrenal_cortical_adenoma ' ,8,18153
11571, ' Adrenal_gland_cancer ' ,8,18154
11572, ' Adrenocortical_carcinoma ' ,8,18155
11573, ' Adrenoleukodystrophy ' ,8,18156
11574, ' Adult_T-cell_leukemia ' ,8,18157
11575, ' Advanced_sleep_phase_syndrome ' ,8,18158
11576, ' Aggressive_systemic_mastocytosis ' ,8,18162
11577, ' Agoraphobia ' ,8,18163
11578, ' Agraphia ' ,8,18164
11579, ' Aicardi-Goutieres_syndrome ' ,8,18165
11580, ' Akinetic_mutism ' ,8,18167
11581, ' Alagille_syndrome ' ,8,18168
11582, ' Aland_Island_eye_disease ' ,8,18169
11583, ' Alcoholic_cardiomyopathy ' ,8,18171
11584, ' Alexander_disease ' ,8,18172
11585, ' Alexithymia ' ,8,18173
11586, ' Allan-Herndon-Dudley_syndrome ' ,8,18174
11587, ' Allergic_rhinitis ' ,8,18176
11588, ' Alopecia_universalis ' ,8,18179
11589, ' Alpers_syndrome ' ,8,18180
11590, ' Alpha_1-antitrypsin_deficiency ' ,8,18181
11591, ' Alpha_thalassemia ' ,8,18182
11592, ' Alport_syndrome ' ,8,18183
11593, ' Alstrom_syndrome ' ,8,18184
11594, ' Alveolar_soft_part_sarcoma ' ,8,18185
11595, ' Ameloblastoma ' ,8,18189
11596, ' Amyotrophic_lateral_sclerosis_type_1 ' ,8,18195
11597, ' Amyotrophic_lateral_sclerosis_type_5 ' ,8,18197
11598, ' Amyotrophic_lateral_sclerosis_type_8 ' ,8,18198
11599, ' Amyotrophic_neuralgia ' ,8,18199
11600, ' Anal_fistula ' ,8,18200
11601, ' Ancylostomiasis ' ,8,18201
11602, ' Androgen_insensitivity_syndrome ' ,8,18202
11603, ' Androgenic_alopecia ' ,8,18203
11604, ' Anemia ' ,8,18204
11605, ' Angiokeratoma ' ,8,18207
11606, ' Angiomyolipoma ' ,8,18208
11607, ' Anhidrosis ' ,8,18210
11608, ' Aniridia ' ,8,18211
11609, ' Anisometropia ' ,8,18212
11610, ' Ankylosing_spondylitis ' ,8,18213
11611, ' Ankylosis ' ,8,18214
11612, ' Anodontia ' ,8,18215
11613, ' Anogenital_venereal_wart ' ,8,18216
11614, ' Anovulation ' ,8,18218
11615, ' Anterior_ischemic_optic_neuropathy ' ,8,18219
11616, ' Antiphospholipid_syndrome ' ,8,18220
11617, ' Antisocial_personality_disorder ' ,8,18221
11618, ' Antithrombin_III_deficiency ' ,8,18222
11619, ' Antley-Bixler_syndrome ' ,8,18223
11620, ' Aortic_aneurysm ' ,8,18225
11621, ' Aortic_valve_insufficiency ' ,8,18226
11622, ' Aortic_valve_stenosis ' ,8,18227
11623, ' Aphasia ' ,8,18228
11624, ' Aplastic_anemia ' ,8,18229
11625, ' Argentine_hemorrhagic_fever ' ,8,18232
11626, ' Argininosuccinic_aciduria ' ,8,18233
11627, ' Arrhythmogenic_right_ventricular_cardiomyopathy ' ,8,18234
11628, ' Arterial_tortuosity_syndrome ' ,8,18235
11629, ' Arteriovenous_malformation ' ,8,18236
11630, ' Arthropathy ' ,8,18238
11631, ' Arthus_reaction ' ,8,18239
11632, ' Arts_syndrome ' ,8,18240
11633, ' Ascariasis ' ,8,18241
11634, ' Aspergillosis ' ,8,18243
11635, ' Asphyxiating_thoracic_dystrophy ' ,8,18244
11636, ' Asthenopia ' ,8,18245
11637, ' Ataxia_with_oculomotor_apraxia_type_1 ' ,8,18249
11638, ' Atransferrinemia ' ,8,18252
11639, ' Atrial_heart_septal_defect ' ,8,18254
11640, ' Atrioventricular_block ' ,8,18255
11641, ' Atrioventricular_septal_defect ' ,8,18256
11642, ' Atrophic_rhinitis ' ,8,18257
11643, ' Atypical_autism ' ,8,18259
11644, ' Atypical_depressive_disorder ' ,8,18260
11645, ' Atypical_teratoid_rhabdoid_tumor ' ,8,18261
11646, ' Autism_spectrum_disorder ' ,8,18262
11647, ' Autoimmune_hemolytic_anemia ' ,8,18264
11648, ' Autoimmune_hepatitis ' ,8,18265
11649, ' Autoimmune_lymphoproliferative_syndrome ' ,8,18266
11650, ' Autoimmune_neuropathy ' ,8,18267
11651, ' Autoimmune_polyendocrine_syndrome ' ,8,18268
11652, ' Autoimmune_polyendocrine_syndrome_type_1 ' ,8,18269
11653, ' Autoimmune_thrombocytopenic_purpura ' ,8,18270
11654, ' Autoimmune_thyroiditis ' ,8,18271
11655, ' Autosomal_recessive_early-onset_Parkinson_disease_15 ' ,8,18274
11656, ' Autosomal_recessive_non-syndromic_intellectual_disability ' ,8,18275
11657, ' Avian_influenza ' ,8,18276
11658, ' Axenfeld-Rieger_syndrome ' ,8,18277
11659, ' Babesiosis ' ,8,18280
11660, ' Bacillary_angiomatosis ' ,8,18281
11661, ' Bacterial_vaginosis ' ,8,18282
11662, ' Bacteriuria ' ,8,18283
11663, ' Baller-Gerold_syndrome ' ,8,18284
11664, ' Bannayan-Riley-Ruvalcaba_syndrome ' ,8,18285
11665, ' Baraitser-Winter_syndrome ' ,8,18286
11666, ' Bardet-Biedl_syndrome ' ,8,18287
11667, ' Bartter_disease ' ,8,18290
11668, ' Basal_cell_carcinoma ' ,8,18291
11669, ' Benign_epilepsy_with_centrotemporal_spikes ' ,8,18296
11670, ' Benign_meningioma ' ,8,18297
11671, ' Benign_paroxysmal_positional_nystagmus ' ,8,18298
11672, ' Beriberi ' ,8,18299
11673, ' Bernard-Soulier_syndrome ' ,8,18300
11674, ' Beta_thalassemia ' ,8,18301
11675, ' Bile_reflux ' ,8,18302
11676, ' Biliary_atresia ' ,8,18303
11677, ' Biliary_tract_cancer ' ,8,18304
11678, ' Biotin_deficiency ' ,8,18306
11679, ' Biotinidase_deficiency ' ,8,18307
11680, ' Bipolar_I_disorder ' ,8,18308
11681, ' Birt-Hogg-Dube_syndrome ' ,8,18310
11682, ' Bladder_carcinoma_in_situ ' ,8,18311
11683, ' Blastomycosis ' ,8,18312
11684, ' Blau_syndrome ' ,8,18313
11685, ' Blood_protein_disease ' ,8,18316
11686, ' Bone_cancer ' ,8,18319
11687, ' Bone_disease ' ,8,18320
11688, ' Borderline_personality_disorder ' ,8,18321
11689, ' Borjeson-Forssman-Lehmann_syndrome ' ,8,18322
11690, ' Borna_disease ' ,8,18323
11691, ' Botulism ' ,8,18324
11692, ' Bradyopsia ' ,8,18328
11693, ' Brain_edema ' ,8,18331
11694, ' Brain_glioma ' ,8,18332
11695, ' Branchiooculofacial_syndrome ' ,8,18335
11696, ' Branchiootic_syndrome ' ,8,18336
11697, ' Branchiootorenal_syndrome ' ,8,18337
11698, ' Breast_disease ' ,8,18339
11699, ' Breast_fibroadenoma ' ,8,18340
11700, ' Bronchiectasis ' ,8,18341
11701, ' Bronchiolitis ' ,8,18342
11702, ' Bronchitis ' ,8,18343
11703, ' Bruck_syndrome ' ,8,18345
11704, ' Brugada_syndrome ' ,8,18346
11705, ' Bulimia_nervosa ' ,8,18348
11706, ' Bullous_keratopathy ' ,8,18349
11707, ' Bullous_pemphigoid ' ,8,18350
11708, ' Burning_mouth_syndrome ' ,8,18352
11709, ' C1_inhibitor_deficiency ' ,8,18353
11710, ' CHARGE_syndrome ' ,8,18354
11711, ' CREST_syndrome ' ,8,18355
11712, ' Cadasil ' ,8,18356
11713, ' Calcific_tendinitis ' ,8,18357
11714, ' Calcinosis ' ,8,18358
11715, ' Campomelic_dysplasia ' ,8,18359
11716, ' Campylobacteriosis ' ,8,18360
11717, ' Canavan_disease ' ,8,18361
11718, ' Cannabis_abuse ' ,8,18364
11719, ' Cannabis_dependence ' ,8,18365
11720, ' Capillary_hemangioma ' ,8,18366
11721, ' Cardiofaciocutaneous_syndrome ' ,8,18369
11722, ' Carney_complex ' ,8,18372
11723, ' Carnitine_palmitoyltransferase_II_deficiency ' ,8,18373
11724, ' Caroli_disease ' ,8,18374
11725, ' Carpenter_syndrome ' ,8,18376
11726, ' Carrion's_Disease ' ,8,18377
11727, ' Cavernous_hemangioma ' ,8,18379
11728, ' Cellulitis ' ,8,18381
11729, ' Central_core_myopathy ' ,8,18382
11730, ' Central_nervous_system_disease ' ,8,18383
11731, ' Central_nervous_system_lymphoma ' ,8,18384
11732, ' Central_sleep_apnea ' ,8,18385
11733, ' Centronuclear_myopathy ' ,8,18386
11734, ' Cerebral_amyloid_angiopathy ' ,8,18388
11735, ' Cerebrotendinous_xanthomatosis ' ,8,18390
11736, ' Cervical_incompetence ' ,8,18394
11737, ' Cervical_squamous_cell_carcinoma ' ,8,18395
11738, ' Cervicitis ' ,8,18396
11739, ' Cervix_uteri_carcinoma_in_situ ' ,8,18397
11740, ' Chagas_disease ' ,8,18398
11741, ' Chancroid ' ,8,18399
11742, ' Charcot-Marie-Tooth_disease_type_4 ' ,8,18401
11743, ' Chediak-Higashi_syndrome ' ,8,18402
11744, ' Cherubism ' ,8,18403
11745, ' Chickenpox ' ,8,18404
11746, ' Chikungunya ' ,8,18405
11747, ' Childhood_absence_epilepsy ' ,8,18406
11748, ' Childhood_acute_lymphocytic_leukemia ' ,8,18407
11749, ' Chlamydia ' ,8,18408
11750, ' Choanal_atresia ' ,8,18409
11751, ' Cholangiocarcinoma ' ,8,18410
11752, ' Cholangitis ' ,8,18411
11753, ' Cholecystitis ' ,8,18412
11754, ' Cholecystolithiasis ' ,8,18413
11755, ' Choledocholithiasis ' ,8,18414
11756, ' Cholelithiasis ' ,8,18415
11757, ' Cholesteatoma ' ,8,18418
11758, ' Cholesterol_ester_storage_disease ' ,8,18419
11759, ' Chondroblastoma ' ,8,18420
11760, ' Chondrocalcinosis ' ,8,18421
11761, ' Chondrodysplasia_punctata ' ,8,18422
11762, ' Chondroma ' ,8,18423
11763, ' Chordoma ' ,8,18425
11764, ' Choreatic_disease ' ,8,18426
11765, ' Chorioamnionitis ' ,8,18427
11766, ' Choriocarcinoma ' ,8,18428
11767, ' Chorioretinitis ' ,8,18429
11768, ' Choroid_plexus_papilloma ' ,8,18430
11769, ' Chromophobe_adenocarcinoma ' ,8,18432
11770, ' Chromosome_13q14_deletion_syndrome ' ,8,18433
11771, ' Chromosome_15q13.3_microdeletion_syndrome ' ,8,18434
11772, ' Chromosome_15q24_deletion_syndrome ' ,8,18435
11773, ' Chromosome_17q11.2_deletion_syndrome__1.4Mb ' ,8,18436
11774, ' Chromosome_18q_deletion_syndrome ' ,8,18438
11775, ' Chromosome_1p36_deletion_syndrome ' ,8,18439
11776, ' Chromosome_22q11.2_microduplication_syndrome ' ,8,18440
11777, ' Chromosome_2p16.1-p15_deletion_syndrome ' ,8,18441
11778, ' Chromosome_3q29_microdeletion_syndrome ' ,8,18442
11779, ' Chromosome_Xp21_deletion_syndrome ' ,8,18444
11780, ' Chronic_NK-cell_lymphocytosis ' ,8,18445
11781, ' Chronic_fatigue_syndrome ' ,8,18446
11782, ' Chronic_granulomatous_disease ' ,8,18447
11783, ' Chronic_intestinal_vascular_insufficiency ' ,8,18448
11784, ' Chronic_myeloid_leukemia ' ,8,18451
11785, ' Chronic_progressive_external_ophthalmoplegia ' ,8,18453
11786, ' Chylomicron_retention_disease ' ,8,18454
11787, ' Citrullinemia ' ,8,18456
11788, ' Cleidocranial_dysplasia ' ,8,18459
11789, ' Clonorchiasis ' ,8,18460
11790, ' Clostridium_difficile_colitis ' ,8,18461
11791, ' Clouston_syndrome ' ,8,18462
11792, ' Coats_disease ' ,8,18464
11793, ' Cocaine_dependence ' ,8,18465
11794, ' Cockayne_syndrome ' ,8,18466
11795, ' Coffin-Lowry_syndrome ' ,8,18467
11796, ' Colitis ' ,8,18470
11797, ' Collagen_disease ' ,8,18471
11798, ' Coloboma ' ,8,18472
11799, ' Colon_carcinoma_in_situ ' ,8,18473
11800, ' Common_variable_immunodeficiency ' ,8,18478
11801, ' Compartment_syndrome ' ,8,18479
11802, ' Complement_component_3_deficiency ' ,8,18480
11803, ' Complement_deficiency ' ,8,18481
11804, ' Complex_regional_pain_syndrome ' ,8,18482
11805, ' Conduct_disorder ' ,8,18483
11806, ' Cone_dystrophy ' ,8,18484
11807, ' Congenital_adrenal_hyperplasia ' ,8,18485
11808, ' Congenital_adrenal_insufficiency ' ,8,18486
11809, ' Congenital_afibrinogenemia ' ,8,18487
11810, ' Congenital_aphakia ' ,8,18488
11811, ' Congenital_dyserythropoietic_anemia ' ,8,18492
11812, ' Congenital_fibrosis_of_the_extraocular_muscles ' ,8,18493
11813, ' Congenital_generalized_lipodystrophy ' ,8,18494
11814, ' Congenital_ichthyosiform_erythroderma ' ,8,18498
11815, ' Congenital_muscular_dystrophy ' ,8,18499
11816, ' Congenital_myasthenic_syndrome ' ,8,18500
11817, ' Congenital_myopathy ' ,8,18501
11818, ' Congenital_stationary_night_blindness ' ,8,18503
11819, ' Conjunctivitis ' ,8,18505
11820, ' Conjunctivochalasis ' ,8,18506
11821, ' Connective_tissue_cancer ' ,8,18508
11822, ' Contact_dermatitis ' ,8,18511
11823, ' Contagious_pustular_dermatitis ' ,8,18512
11824, ' Conversion_disorder ' ,8,18513
11825, ' Cornea_plana ' ,8,18514
11826, ' Corneal_ectasia ' ,8,18517
11827, ' Cornelia_de_Lange_syndrome ' ,8,18519
11828, ' Cortical_blindness ' ,8,18521
11829, ' Costello_syndrome ' ,8,18522
11830, ' Cowden_disease ' ,8,18523
11831, ' Cranial_nerve_palsy ' ,8,18525
11832, ' Craniofrontonasal_syndrome ' ,8,18526
11833, ' Craniopharyngioma ' ,8,18527
11834, ' Craniosynostosis ' ,8,18528
11835, ' Creutzfeldt-Jakob_disease ' ,8,18529
11836, ' Crimean-Congo_hemorrhagic_fever ' ,8,18531
11837, ' Croup ' ,8,18533
11838, ' Cryoglobulinemia ' ,8,18534
11839, ' Cryptococcosis ' ,8,18535
11840, ' Cryptosporidiosis ' ,8,18537
11841, ' Cushing's_syndrome ' ,8,18538
11842, ' Cutaneous_anthrax ' ,8,18539
11843, ' Cutaneous_porphyria ' ,8,18541
11844, ' Cutis_laxa ' ,8,18542
11845, ' Cycloplegia ' ,8,18543
11846, ' Cyclothymic_disorder ' ,8,18544
11847, ' Cystadenoma ' ,8,18545
11848, ' Cystic_fibrosis ' ,8,18546
11849, ' Cystic_kidney_disease ' ,8,18547
11850, ' Cystic_lymphangioma ' ,8,18548
11851, ' Cysticercosis ' ,8,18549
11852, ' Cystitis ' ,8,18552
11853, ' D-2-hydroxyglutaric_aciduria ' ,8,18553
11854, ' DNA_ligase_IV_deficiency ' ,8,18554
11855, ' DOID:3858 ' ,8,18556
11856, ' Dacryoadenitis ' ,8,18558
11857, ' Dandy-Walker_syndrome ' ,8,18559
11858, ' Deafness_dystonia_syndrome ' ,8,18560
11859, ' Decubitus_ulcer ' ,8,18561
11860, ' Delusional_disorder ' ,8,18563
11861, ' Demyelinating_polyneuropathy ' ,8,18565
11862, ' Dengue_disease ' ,8,18566
11863, ' Dental_enamel_hypoplasia ' ,8,18569
11864, ' Dentin_sensitivity ' ,8,18573
11865, ' Dentinogenesis_imperfecta ' ,8,18574
11866, ' Denture_stomatitis ' ,8,18575
11867, ' Denys-Drash_syndrome ' ,8,18576
11868, ' Dermatitis ' ,8,18577
11869, ' Dermatitis_herpetiformis ' ,8,18578
11870, ' Dermatofibrosarcoma_protuberans ' ,8,18579
11871, ' Dermatomyositis ' ,8,18580
11872, ' Dermatophytosis ' ,8,18581
11873, ' Desbuquois_dysplasia ' ,8,18582
11874, ' Detrusor_sphincter_dyssynergia ' ,8,18583
11875, ' Developmental_coordination_disorder ' ,8,18584
11876, ' Diabetes_insipidus ' ,8,18586
11877, ' Diabetic_neuropathy ' ,8,18589
11878, ' Diabetic_retinopathy ' ,8,18590
11879, ' Diaphragmatic_eventration ' ,8,18592
11880, ' Diastrophic_dysplasia ' ,8,18594
11881, ' Diffuse_idiopathic_skeletal_hyperostosis ' ,8,18595
11882, ' Dihydropyrimidine_dehydrogenase_deficiency ' ,8,18596
11883, ' Diphyllobothriasis ' ,8,18599
11884, ' Disseminated_intravascular_coagulation ' ,8,18603
11885, ' Diverticulitis ' ,8,18605
11886, ' Donohue_Syndrome ' ,8,18606
11887, ' Dowling-Degos_disease ' ,8,18607
11888, ' Dracunculiasis ' ,8,18609
11889, ' Dressler's_syndrome ' ,8,18610
11890, ' Drug_psychosis ' ,8,18611
11891, ' Dry_eye_syndrome ' ,8,18612
11892, ' Duane_retraction_syndrome ' ,8,18613
11893, ' Dubowitz_Syndrome ' ,8,18614
11894, ' Duchenne_muscular_dystrophy ' ,8,18615
11895, ' Ductal_carcinoma_in_situ ' ,8,18616
11896, ' Dumping_syndrome ' ,8,18617
11897, ' Duodenal_ulcer ' ,8,18618
11898, ' Duodenitis ' ,8,18619
11899, ' Duodenogastric_reflux ' ,8,18620
11900, ' Dysembryoplastic_neuroepithelial_tumor ' ,8,18621
11901, ' Dysentery ' ,8,18622
11902, ' Dysgammaglobulinemia ' ,8,18623
11903, ' Dyskeratosis_congenita ' ,8,18624
11904, ' Dysplastic_nevus_syndrome ' ,8,18627
11905, ' ENSP00000256078 ' ,8,18630
11906, ' Early_myoclonic_encephalopathy ' ,8,18631
11907, ' Eastern_equine_encephalitis ' ,8,18632
11908, ' Eating_disorder ' ,8,18633
11909, ' Ebola_hemorrhagic_fever ' ,8,18634
11910, ' Ebstein_anomaly ' ,8,18635
11911, ' Echinococcosis ' ,8,18636
11912, ' Echolalia ' ,8,18637
11913, ' Eclampsia ' ,8,18638
11914, ' Ectropion ' ,8,18640
11915, ' Eczema_herpeticum ' ,8,18641
11916, ' Ehlers-Danlos_syndrome ' ,8,18643
11917, ' Ehrlichiosis ' ,8,18644
11918, ' Ellis-Van_Creveld_syndrome ' ,8,18645
11919, ' Embryonal_carcinoma ' ,8,18646
11920, ' Emery-Dreifuss_muscular_dystrophy ' ,8,18649
11921, ' Empty_sella_syndrome ' ,8,18650
11922, ' Enamel_caries ' ,8,18651
11923, ' Endocardial_fibroelastosis ' ,8,18654
11924, ' Endometrial_stromal_nodule ' ,8,18657
11925, ' Endometrial_stromal_sarcoma ' ,8,18658
11926, ' Endometriosis ' ,8,18659
11927, ' Endometriosis_of_ovary ' ,8,18660
11928, ' Endometritis ' ,8,18661
11929, ' Endomyocardial_fibrosis ' ,8,18662
11930, ' Endophthalmitis ' ,8,18663
11931, ' Enlarged_vestibular_aqueduct ' ,8,18664
11932, ' Enophthalmos ' ,8,18665
11933, ' Enthesopathy ' ,8,18666
11934, ' Entropion ' ,8,18667
11935, ' Eosinophilic_esophagitis ' ,8,18669
11936, ' Eosinophilic_gastroenteritis ' ,8,18670
11937, ' Eosinophilic_meningitis ' ,8,18671
11938, ' Epicondylitis ' ,8,18672
11939, ' Epidermodysplasia_verruciformis ' ,8,18674
11940, ' Epidermolysis_bullosa ' ,8,18675
11941, ' Epidermolysis_bullosa_acquisita ' ,8,18676
11942, ' Epidermolysis_bullosa_simplex ' ,8,18677
11943, ' Epidermolytic_hyperkeratosis ' ,8,18678
11944, ' Epididymitis ' ,8,18679
11945, ' Epilepsy ' ,8,18680
11946, ' Episodic_ataxia ' ,8,18681
11947, ' Epithelioid_sarcoma ' ,8,18682
11948, ' Erythema_multiforme ' ,8,18683
11949, ' Erythrokeratodermia_variabilis ' ,8,18684
11950, ' Erythromelalgia ' ,8,18685
11951, ' Erythropoietic_protoporphyria ' ,8,18686
11952, ' Esophageal_atresia ' ,8,18687
11953, ' Esophageal_cancer ' ,8,18688
11954, ' Esophageal_carcinoma ' ,8,18689
11955, ' Esophageal_varix ' ,8,18690
11956, ' Esophagitis ' ,8,18691
11957, ' Esotropia ' ,8,18692
11958, ' Ewing_sarcoma ' ,8,18695
11959, ' Exanthem ' ,8,18696
11960, ' Exhibitionism ' ,8,18698
11961, ' Exotropia ' ,8,18702
11962, ' Extratemporal_epilepsy ' ,8,18703
11963, ' Exudative_vitreoretinopathy ' ,8,18704
11964, ' Eye_disease ' ,8,18706
11965, ' FG_syndrome ' ,8,18707
11966, ' Fabry_disease ' ,8,18708
11967, ' Facial_paralysis ' ,8,18709
11968, ' Factor_VIII_deficiency ' ,8,18711
11969, ' Factor_V_deficiency ' ,8,18712
11970, ' Factor_XIII_deficiency ' ,8,18713
11971, ' Factor_XII_deficiency ' ,8,18714
11972, ' Factor_XI_deficiency ' ,8,18715
11973, ' Factor_X_deficiency ' ,8,18716
11974, ' Familial_Mediterranean_fever ' ,8,18717
11975, ' Familial_adenomatous_polyposis ' ,8,18718
11976, ' Familial_atrial_fibrillation ' ,8,18719
11977, ' Familial_encephalopathy_with_neuroserpin_inclusion_bodies ' ,8,18720
11978, ' Fanconi's_anemia ' ,8,18721
11979, ' Fanconi_syndrome ' ,8,18722
11980, ' Farber_lipogranulomatosis ' ,8,18723
11981, ' Fascioliasis ' ,8,18724
11982, ' Favism ' ,8,18726
11983, ' Feingold_syndrome ' ,8,18727
11984, ' Felty's_syndrome ' ,8,18728
11985, ' Fetal_alcohol_spectrum_disorder ' ,8,18729
11986, ' Fetal_alcohol_syndrome ' ,8,18730
11987, ' Fibrochondrogenesis ' ,8,18731
11988, ' Fibrodysplasia_ossificans_progressiva ' ,8,18732
11989, ' Fibroma ' ,8,18733
11990, ' Fibromyalgia ' ,8,18734
11991, ' Fibrosarcoma ' ,8,18735
11992, ' Fibrous_dysplasia ' ,8,18736
11993, ' Filariasis ' ,8,18737
11994, ' Fissured_tongue ' ,8,18738
11995, ' Fleck_corneal_dystrophy ' ,8,18739
11996, ' Focal_dermal_hypoplasia ' ,8,18740
11997, ' Focal_segmental_glomerulosclerosis ' ,8,18741
11998, ' Follicular_adenoma ' ,8,18742
11999, ' Food_allergy ' ,8,18743
12000, ' Frasier_syndrome ' ,8,18745
12001, ' Frontal_lobe_epilepsy ' ,8,18747
12002, ' Frozen_shoulder ' ,8,18749
12003, ' Fuchs'_endothelial_dystrophy ' ,8,18750
12004, ' Fucosidosis ' ,8,18751
12005, ' Fungal_meningitis ' ,8,18753
12006, ' Funisitis ' ,8,18754
12007, ' Fusariosis ' ,8,18755
12008, ' Galloway-Mowat_syndrome ' ,8,18757
12009, ' Gamma_chain_deficiency ' ,8,18758
12010, ' Ganglioglioma ' ,8,18759
12011, ' Ganglioneuroma ' ,8,18760
12012, ' Gangliosidosis ' ,8,18761
12013, ' Gastric_antral_vascular_ectasia ' ,8,18763
12014, ' Gastric_outlet_obstruction ' ,8,18765
12015, ' Gastric_ulcer ' ,8,18766
12016, ' Gastrointestinal_stromal_tumor ' ,8,18770
12017, ' Gastroparesis ' ,8,18772
12018, ' Gastroschisis ' ,8,18773
12019, ' Gaucher's_disease ' ,8,18774
12020, ' Gestational_trophoblastic_neoplasm ' ,8,18777
12021, ' Giant_cell_tumor ' ,8,18778
12022, ' Giardiasis ' ,8,18779
12023, ' Gingival_fibromatosis ' ,8,18781
12024, ' Gingival_overgrowth ' ,8,18782
12025, ' Gingival_recession ' ,8,18783
12026, ' Gingivitis ' ,8,18784
12027, ' Gitelman_syndrome ' ,8,18785
12028, ' Glanzmann's_thrombasthenia ' ,8,18786
12029, ' Glomerulonephritis ' ,8,18789
12030, ' Glycerol_kinase_deficiency ' ,8,18791
12031, ' Glycogen_storage_disease_V ' ,8,18794
12032, ' Glycoproteinosis ' ,8,18795
12033, ' Goiter ' ,8,18796
12034, ' Goldberg-Shprintzen_syndrome ' ,8,18797
12035, ' Goldenhar_syndrome ' ,8,18798
12036, ' Goodpasture_syndrome ' ,8,18801
12037, ' Granular_cell_tumor ' ,8,18803
12038, ' Granulomatous_amebic_encephalitis ' ,8,18804
12039, ' Graves'_disease ' ,8,18805
12040, ' Guillain-Barre_syndrome ' ,8,18806
12041, ' Gynecomastia ' ,8,18807
12042, ' Gyrate_atrophy ' ,8,18808
12043, ' Hailey-Hailey_disease ' ,8,18809
12044, ' Hajdu-Cheney_syndrome ' ,8,18810
